Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,199/119,136/58,39/37,10/13,7/8,7/3
2024,28/18,25/11,1/4,0/1,2/2,-
2023,26/15,16/6,4/6,2/1,3/2,1/0
2022,19/14,16/9,0/2,3/2,-,0/1
2021,20/14,10/6,10/5,0/1,0/2,-
2020,15/11,3/3,10/5,1/1,-,1/2
2019,30/25,18/10,5/9,3/4,2/2,2/0
2018,32/13,25/7,4/4,0/2,-,3/0
2017,24/8,18/5,5/2,1/1,-,-
2016,5/0,5/0,-,-,-,-
2015,0/1,0/1,-,-,-,-
