Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,110/99,78/66,28/23,4/10,-,-
2024,22/15,12/9,9/4,1/2,-,-
2023,33/21,20/12,13/7,0/2,-,-
2022,7/8,3/5,4/3,-,-,-
2021,10/12,9/9,1/3,-,-,-
2020,1/5,0/1,1/4,-,-,-
2019,22/22,20/19,0/2,2/1,-,-
2018,13/13,13/10,-,0/3,-,-
2017,2/3,1/1,-,1/2,-,-
