Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,22/15,9/8,12/6,1/1,-,-
2024,1/4,1/3,0/1,-,-,-
2023,18/9,6/4,12/5,-,-,-
2022,2/1,2/1,-,-,-,-
2021,1/1,-,-,1/1,-,-
