Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,93/72,13/8,79/61,0/2,1/1,-
2024,25/21,2/4,23/16,0/1,-,-
2023,31/20,7/1,24/18,0/1,-,-
2022,17/14,4/3,13/11,-,-,-
2021,11/7,-,11/7,-,-,-
2019,5/8,-,5/8,-,-,-
2018,1/1,-,-,-,1/1,-
2017,3/1,-,3/1,-,-,-
