Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
21.07.2024,Lopez N.,0,,,,,,4,0,56%,58% (18/31),71% (17/24),60% (3/5),13% (4/31),32% (6/19),0% (0/0),64% (35/55),20% (10/50),43% (45/105),5,1,78% (7/9),0% (0/10),37% (7/19),[],[],[],[],[],7.24
14.07.2024,Andaloro F.,2,,,,,,3,2,51%,79% (15/19),50% (9/18),60% (3/5),61% (20/33),81% (13/16),78% (7/9),65% (24/37),67% (33/49),66% (57/86),8,0,71% (5/7),100% (7/7),86% (12/14),"['1', '0', '3', '0', '4', '1', '5', '2']","['1', '0', '3', '0', '5', '0']",[],[],[],1.39
14.07.2024,Lopez N.,0,,,,,,1,3,67%,39% (13/33),19% (3/16),22% (2/9),21% (4/19),50% (9/18),40% (2/5),33% (16/49),35% (13/37),34% (29/86),2,0,0% (0/7),29% (2/7),14% (2/14),"['1', '3', '2', '4']",[],[],[],[],2.89
09.07.2024,Gonzalez Fernandez M.,2,,,,,,"['1', '2', '4', '3']","['1', '0', '3', '0', '5', '0']","['1', '0', '2', '1', '4', '1', '6', '1']",[],[],1.17
09.07.2024,Lopez N.,1,,,,,,"['2', '0', '4', '4', '6', '4']",[],"['1', '1']",[],[],4.66
22.05.2024,Lokoli L.,2,,,,,,"['1', '3', '3', '3', '4', '4', '6', '4']","['3', '1', '4', '2', '6', '4']",[],[],[],1.15
22.05.2024,Lopez N.,0,,,,,,"['1', '0', '3', '0', '4', '3']","['2', '3', '4', '5']",[],[],[],5.03
15.05.2024,Pedrico Kravtsov A.,2,,,,,,"['2', '0', '6', '4']","['5', '3']",[],[],[],1.59
15.05.2024,Lopez N.,0,,,,,,"['1', '2']",[],[],[],[],2.26
04.04.2024,Matusevich A.,2,,,,,,"['6', '4']","['2', '0']",[],[],[],1.26
04.04.2024,Lopez N.,0,,,,,,[],[],[],[],[],3.72
03.04.2024,Lopez N.,2,,,,,,"['2', '1']","['1', '0']",[],[],[],2.33
03.04.2024,Echeverria J.,1,,,,,,"['2', '2', '4', '2', '6', '2']",[],[],[],[],1.51
27.03.2024,Benchetrit E.,2,,,,,,"['2', '3', '3', '4']","['2', '3', '6', '5']","['1', '2', '2', '3', '4', '3', '6', '3']",[],[],1.25
27.03.2024,Lopez N.,1,,,,,,"['2', '0', '4', '2', '7', '5']","['3', '1']","['2', '0', '3', '1']",[],[],3.69
12.03.2024,Zhu M.,2,,,,,,"['2', '0', '4', '0', '6', '0']","['1', '3']","['3', '4']",[],[],1.80
12.03.2024,Lopez N.,1,,,,,,[],"['1', '0', '3', '0', '4', '1', '6', '1']","['4', '2']",[],[],1.92
06.03.2024,Blanch Dar.,2,,,,,,"['2', '1', '5', '2']",[],"['2', '2', '3', '3', '5', '3']",[],[],1.50
06.03.2024,Lopez N.,1,,,,,,[],"['3', '1']","['2', '1', '3', '2']",[],[],2.47
28.02.2024,Iannaccone F.,2,,,,,,"['1', '0', '4', '1']","['1', '0', '4', '1', '6', '1']",[],[],[],1.26
28.02.2024,Lopez N.,0,,,,,,[],[],[],[],[],3.59
05.10.2023,Vacherot V.,2,,,,,,"['2', '0', '3', '1', '5', '3']","['2', '1', '6', '3']",[],[],[],1.14
05.10.2023,Lopez N.,0,,,,,,"['1', '2', '2', '3']",[],[],[],[],5.15
03.10.2023,Lopez N.,2,,,,,,"['1', '0', '4', '1', '6', '1']","['3', '5']","['1', '0', '2', '1', '4', '1', '6', '1']",[],[],1.73
03.10.2023,Curras Abasolo T.,1,,,,,,[],"['2', '1', '5', '2', '6', '3']","['1', '1']",[],[],2.00
27.09.2023,Gabashvili T.,2,,,,,,"['3', '5']","['1', '1', '3', '3', '6', '4']","['2', '0', '5', '1']",[],[],-
27.09.2023,Lopez N.,1,,,,,,"['3', '2', '5', '2']","['1', '0', '3', '2']",[],[],[],-
22.09.2023,Gill F.,2,,,,,,"['1', '0', '4', '1', '6', '1']","['3', '3']","['1', '0', '4', '1']",[],[],1.14
22.09.2023,Lopez N.,1,,,,,,[],"['3', '2', '4', '3', '6', '3']",[],[],[],5.15
21.09.2023,Lopez N.,2,,,,,,"['1', '0', '3', '2', '5', '4']","['1', '0', '4', '1', '6', '1']",[],[],[],1.43
21.09.2023,Oliver Moratalla V.,0,,,,,,"['2', '2', '3', '3']",[],[],[],[],2.67
19.09.2023,Lopez N.,2,,,,,,"['1', '0', '3', '0', '5', '0']","['1', '0', '3', '0']",[],[],[],2.23
19.09.2023,Roberts J.,0,,,,,,[],"['2', '4']",[],[],[],1.60
23.07.2023,Bertola R.,2,,,,,,5,10,57%,76% (41/54),43% (17/40),50% (4/8),35% (22/63),59% (27/46),37% (7/19),62% (58/94),45% (49/109),53% (107/203),73% (11/15),47% (7/15),60% (18/30),"['4', '3', '6', '5']","['3', '1']","['1', '0', '2', '3', '4', '3', '6', '3']",[],[],1.22
23.07.2023,Lopez N.,1,,,,,,9,5,58%,65% (41/63),41% (19/46),63% (12/19),24% (13/54),57% (23/40),50% (4/8),55% (60/109),38% (36/94),47% (96/203),53% (8/15),27% (4/15),40% (12/30),"['4', '4', '6', '6']",[],"['1', '1', '3', '1']",[],[],4.02
19.07.2023,Freire Da Silva A.,2,,,,,,[],[],[],[],[],2.74
19.07.2023,Lopez N.,0,,,,,,[],[],[],[],[],1.41
12.07.2023,Erel Y.,2,,,,,,"['6', '4']","['3', '1', '5', '1']",[],[],[],1.23
12.07.2023,Lopez N.,0,,,,,,[],[],[],[],[],3.83
29.06.2023,Garcia A.,2,,,,,,"['2', '2', '4', '2', '6', '2']","['3', '1', '5', '3']",[],[],[],1.68
29.06.2023,Lopez N.,0,,,,,,"['2', '1']","['3', '4']",[],[],[],2.09
28.06.2023,Lopez N.,2,,,,,,"['1', '3', '3', '5']","['2', '0', '4', '0']","['1', '0', '5', '4']",[],[],3.48
28.06.2023,Bertrand R.,1,,,,,,"['1', '0', '3', '0', '5', '2']",[],"['1', '1']",[],[],1.27
27.06.2023,Lopez N.,2,,,,,,"['3', '1']","['4', '5']",[],[],[],-
27.06.2023,Pujol Navarro B.,0,,,,,,[],"['5', '3']",[],[],[],-
