Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,159/131,96/78,55/46,2/3,-,6/4
2024,31/27,20/15,11/12,-,-,-
2023,45/28,29/16,14/9,2/3,-,-
2022,48/35,21/17,21/15,-,-,6/3
2021,32/31,24/23,8/8,-,-,-
2020,2/4,1/2,1/1,-,-,0/1
2019,0/1,0/1,-,-,-,-
2018,1/5,1/4,0/1,-,-,-
