Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,215/223,38/46,156/161,3/1,18/15,-
2024,31/18,4/2,23/14,-,4/2,-
2023,19/27,3/6,14/17,-,2/4,-
2022,31/26,3/5,26/20,-,2/1,-
2021,24/17,6/10,18/7,-,-,-
2020,7/17,-,6/16,-,1/1,-
2019,16/23,0/2,12/19,3/1,1/1,-
2018,15/22,3/6,12/15,-,0/1,-
2017,13/13,2/2,9/10,-,2/1,-
2016,24/27,10/7,14/19,-,0/1,-
2015,22/17,6/4,14/12,-,2/1,-
2014,10/13,1/2,6/10,-,3/1,-
2013,3/3,-,2/2,-,1/1,-
