Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,48/20,8/6,40/13,0/1,-,-
2024,15/4,-,15/4,-,-,-
2021,25/11,0/1,25/9,0/1,-,-
2020,8/4,8/4,-,-,-,-
2018,0/1,0/1,-,-,-,-
