Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,34/24,27/17,5/5,0/1,-,2/1
2024,22/9,17/7,5/2,-,-,-
2023,8/8,6/3,0/3,0/1,-,2/1
2021,4/4,4/4,-,-,-,-
2020,0/1,0/1,-,-,-,-
2019,0/2,0/2,-,-,-,-
