Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,308/165,258/113,32/32,6/8,9/9,3/3
2024,25/25,20/12,4/9,-,0/3,1/1
2023,39/26,18/12,10/10,3/2,6/2,2/0
2022,36/30,25/12,7/8,3/5,1/3,0/2
2021,47/25,42/22,3/2,-,2/1,-
2020,36/11,31/11,5/0,-,-,-
2019,60/22,57/19,3/2,0/1,-,-
2018,33/12,33/12,-,-,-,-
2017,13/5,13/4,0/1,-,-,-
2016,19/9,19/9,-,-,-,-
