Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,270/178,246/150,18/22,3/3,1/2,2/1
2024,45/27,43/24,2/2,0/1,-,-
2023,36/29,33/25,2/2,-,1/2,-
2022,42/33,38/28,2/4,-,-,2/1
2021,55/22,53/21,-,2/1,-,-
2020,20/10,17/7,2/2,1/1,-,-
2019,18/15,16/13,2/2,-,-,-
2018,22/25,14/17,8/8,-,-,-
2017,13/8,13/6,0/2,-,-,-
2016,9/5,9/5,-,-,-,-
2015,10/4,10/4,-,-,-,-
