Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,93/44,2/1,89/41,2/2,-,-
2024,43/21,2/1,39/18,2/2,-,-
2023,38/16,-,38/16,-,-,-
2022,5/2,-,5/2,-,-,-
2019,0/1,-,0/1,-,-,-
2018,7/4,-,7/4,-,-,-
