Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,32/28,4/4,22/19,2/1,-,4/4
2024,15/8,4/3,9/4,2/1,-,-
2023,13/11,0/1,13/10,-,-,-
2022,4/4,-,-,-,-,4/4
2021,0/5,-,0/5,-,-,-
