Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,10/12,1/1,8/10,1/1,-,-
2024,5/6,-,4/5,1/1,-,-
2023,1/3,-,1/3,-,-,-
2022,4/3,1/1,3/2,-,-,-
