Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,21/21,15/14,5/6,1/1,-,-
2023,14/11,14/11,-,-,-,-
2022,7/8,1/1,5/6,1/1,-,-
2020,0/1,0/1,-,-,-,-
2019,0/1,0/1,-,-,-,-
