Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,58/68,6/10,49/49,1/5,0/2,2/2
2024,19/18,-,16/15,1/1,-,2/2
2023,28/24,1/2,27/20,0/1,0/1,-
2022,5/10,-,5/8,0/1,0/1,-
2019,2/2,2/2,-,-,-,-
2018,2/5,2/3,0/2,-,-,-
2017,2/7,1/3,1/3,0/1,-,-
2015,0/2,-,0/1,0/1,-,-
