Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,121/126,89/81,24/22,8/23,-,-
2024,28/22,19/17,7/3,2/2,-,-
2023,29/34,24/23,2/3,3/8,-,-
2022,27/34,24/21,3/7,0/6,-,-
2021,35/27,20/15,12/8,3/4,-,-
2020,1/5,1/4,0/1,-,-,-
2018,1/4,1/1,-,0/3,-,-
