Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,349/215,4/10,335/192,6/4,3/7,1/2
2024,27/17,-,27/17,-,-,-
2023,39/21,0/2,39/19,-,-,-
2022,29/11,-,29/11,-,-,-
2020,0/1,-,0/1,-,-,-
2019,32/25,0/1,30/21,1/2,1/1,-
2018,26/22,1/2,24/18,1/1,0/1,-
2017,35/26,-,35/24,-,0/2,-
2016,41/24,-,37/22,4/1,0/1,-
2015,23/22,0/2,21/19,-,2/1,-
2014,32/19,-,31/17,-,-,1/2
2013,32/14,2/1,30/12,-,0/1,-
2012,25/11,1/2,24/9,-,-,-
2011,8/2,-,8/2,-,-,-
