Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,67/107,21/39,40/61,6/7,-,-
2024,13/16,0/1,13/15,-,-,-
2023,14/22,0/2,14/20,-,-,-
2022,10/20,4/9,6/11,-,-,-
2021,12/23,6/12,4/9,2/2,-,-
2020,6/4,3/1,1/1,2/2,-,-
2019,11/16,7/9,2/4,2/3,-,-
2018,1/4,1/3,0/1,-,-,-
2017,0/1,0/1,-,-,-,-
2016,0/1,0/1,-,-,-,-
