Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,281/197,15/23,199/130,44/21,12/14,11/9
2024,5/9,1/3,4/4,-,0/1,0/1
2023,10/12,-,9/6,0/2,-,1/4
2022,25/30,5/7,15/16,2/2,0/3,3/2
2021,27/19,5/4,2/9,14/2,4/4,2/0
2020,11/12,0/2,9/9,2/1,-,-
2019,58/25,0/1,43/17,5/3,8/4,2/0
2018,26/20,2/2,13/13,11/4,-,0/1
2017,42/22,0/1,30/14,9/4,0/2,3/1
2016,37/22,1/1,35/18,1/3,-,-
2015,21/12,1/2,20/10,-,-,-
2014,12/9,-,12/9,-,-,-
2013,7/5,-,7/5,-,-,-
