Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,60/28,17/10,38/18,5/0,-,-
2023,29/12,0/1,24/11,5/0,-,-
2022,17/8,4/3,13/5,-,-,-
2021,13/7,12/5,1/2,-,-,-
2020,1/1,1/1,-,-,-,-
