Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
WTA - SINGLES :  US Open (USA),hard,header
23.06. 21:10,Cristian J.,0,3,1,,,,3,3,59%,52% (14/27),37% (7/19),38% (3/8),23% (8/35),47% (8/17),25% (1/4),5,46% (21/46),31% (16/52),38% (37/98),1,38% (3/8),13% (1/8),25% (4/16),[],"['1', '2']",[],[],[],4.34
WTA - SINGLES :  Berlin (Germany),grass,header
17.06. 22:20,Navarro E.,0,4,3,,,,0,1,74%,62% (31/50),44% (8/18),56% (5/9),26% (10/38),40% (6/15),50% (1/2),8,57% (39/68),30% (16/53),45% (55/121),2,60% (6/10),11% (1/9),37% (7/19),"['3', '5']",[],[],[],[],1.94
17.06. 22:20,Siniakova K.,2,6,6,,,,1,4,72%,74% (28/38),60% (9/15),50% (1/2),38% (19/50),56% (10/18),44% (4/9),5,70% (37/53),43% (29/68),55% (66/121),3,89% (8/9),40% (4/10),63% (12/19),"['1', '0', '5', '2']","['3', '2', '6', '3']",[],[],[],1.88
WTA - SINGLES :  French Open (France),clay,header
03.06. 16:10,Navarro E.,0,2,3,,,,4,2,73%,62% (28/45),18% (3/17),60% (6/10),15% (4/26),35% (6/17),0% (0/0),15,5,60% (6/10),4,50% (31/62),23% (10/43),39% (41/105),1,56% (5/9),0% (0/8),29% (5/17),[],[],[],[],[],3.75
03.06. 16:10,Sabalenka A.,2,6,6,,,,7,0,60%,85% (22/26),65% (11/17),0% (0/0),38% (17/45),82% (14/17),40% (4/10),36,12,73% (11/15),8,77% (33/43),50% (31/62),61% (64/105),4,100% (8/8),44% (4/9),71% (12/17),"['1', '0', '3', '0']","['2', '1', '6', '3']",[],[],[],1.28
01.06. 23:20,Navarro E.,2,7^7,7^7,,,,2,2,77%,66% (49/74),36% (8/22),60% (6/10),38% (23/61),65% (15/23),44% (4/9),30,18,68% (13/19),8,60% (57/95),45% (38/84),53% (95/179),4,67% (8/12),33% (4/12),50% (12/24),"['5', '5', '6', '6']","['1', '0', '4', '3']",[],[],[],2.59
01.06. 23:20,Keys M.,0,6^5,6^3,,,,6,1,73%,62% (38/61),35% (8/23),56% (5/9),34% (25/74),64% (14/22),40% (4/10),40,35,52% (13/25),6,55% (46/84),40% (38/95),47% (85/179),3,67% (8/12),33% (4/12),50% (12/24),"['3', '2', '6', '5']","['3', '3', '5', '5']",[],[],[],1.51
31.05. 00:05,Navarro E.,2,6,7,,,,2,0,75%,57% (25/44),53% (8/15),33% (2/6),54% (26/48),67% (10/15),78% (7/9),46,31,60% (9/15),5,56% (33/59),57% (36/63),57% (69/122),4,60% (6/10),70% (7/10),65% (13/20),"['1', '0', '2', '1', '4', '1']","['2', '1', '4', '3', '5', '4', '6', '5']",[],[],[],1.15
