Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,33/39,26/31,6/7,1/1,-,-
2024,1/4,0/3,-,1/1,-,-
2023,17/20,12/15,5/5,-,-,-
2022,11/9,10/7,1/2,-,-,-
2021,4/6,4/6,-,-,-,-
