Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,395/246,244/145,101/67,33/21,12/10,5/3
2024,34/18,15/10,10/6,-,7/2,2/0
2023,53/27,40/20,13/5,-,0/1,0/1
2022,33/22,21/10,7/6,0/1,3/4,2/1
2021,39/32,23/17,13/9,1/3,2/3,-
2020,54/20,42/15,9/2,2/2,-,1/1
2019,51/30,34/20,8/8,9/2,-,-
2018,39/20,24/14,14/5,1/1,-,-
2017,19/25,13/15,2/7,4/3,-,-
2016,47/29,24/15,18/11,5/3,-,-
2015,17/12,2/2,5/5,10/5,-,-
2014,6/8,3/4,2/3,1/1,-,-
2013,3/3,3/3,-,-,-,-
