Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
ITF WOMEN - SINGLES :  W100 Shrewsbury (United Kingdom),hard,header
ITF WOMEN - SINGLES :  W35 Reims (France),hard,header
ITF WOMEN - SINGLES :  W35 Reims (France),hard,header
03.10. 13:35,Xu M.,1,1,6,4,,,"['1', '0']","['2', '0', '3', '1', '5', '1']","['4', '5']",[],[],1.75
03.10. 13:35,Rouvroy M.,2,6,3,6,,,"['1', '1', '3', '1', '5', '1']","['1', '2', '2', '5']","['3', '1', '6', '4']",[],[],1.96
01.10. 13:25,Xu M.,2,6,7,,,,"['4', '2', '6', '2']","['4', '4', '7', '5']",[],[],[],1.18
01.10. 13:25,Lew Yan Foon A.,0,2,5,,,,[],"['4', '3']",[],[],[],4.38
GIRLS - SINGLES :  US Open (USA),hard,header
06.09. 22:55,Xu M.,0,4,4,,,,6,3,60%,57% (27/47),48% (15/31),67% (8/12),43% (19/44),30% (6/20),29% (2/7),19,32,71% (5/7),4,54% (42/78),39% (25/64),47% (67/142),2,60% (6/10),20% (2/10),40% (8/20),2046,"['2', '3']","['1', '2']",[],[],[],0
06.09. 22:55,Sonobe W.,2,6,6,,,,2,3,69%,57% (25/44),70% (14/20),71% (5/7),43% (20/47),52% (16/31),33% (4/12),22,27,86% (6/7),6,61% (39/64),46% (36/78),53% (75/142),4,80% (8/10),40% (4/10),60% (12/20),1961,"['3', '1', '6', '4']","['2', '0', '6', '4']",[],[],[],0
06.09. 00:25,Xu M.,2,7,5,6,,,3,9,49%,83% (48/58),28% (17/61),50% (7/14),42% (30/71),59% (20/34),57% (8/14),30,59,68% (19/28),8,55% (65/119),48% (50/105),51% (115/224),4,59% (10/17),47% (8/17),53% (18/34),4418,"['1', '0', '4', '3', '6', '5']","['1', '4', '3', '4']","['1', '2', '2', '3', '5', '4']",[],[],0
06.09. 00:25,Grant T. C.,1,5,7,4,,,2,3,68%,58% (41/71),41% (14/34),43% (6/14),17% (10/58),72% (44/61),50% (7/14),11,51,67% (12/18),6,52% (55/105),45% (54/119),49% (109/224),4,53% (9/17),41% (7/17),47% (16/34),4736,"['2', '2', '5', '5']","['2', '0', '4', '0', '7', '5']","['2', '0', '3', '1']",[],[],0
04.09. 23:25,Xu M.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '0', '5', '2']","['1', '0', '3', '0', '6', '1']",[],[],[],0
04.09. 23:25,Dencheva R.,0,2,1,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],[],[],[],0
03.09. 22:10,Xu M.,2,4,7,6,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['3', '4']","['1', '0', '3', '2', '6', '5']","['2', '1', '5', '2']",[],[],0
03.09. 22:10,McNeil C.,1,6,5,2,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '0', '6', '4']","['1', '1', '4', '4']",[],[],[],0
02.09. 20:45,Xu M.,2,6,4,6,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '0', '2', '1', '4', '1']","['4', '3']","['1', '0', '3', '0', '5', '0', '6', '1']",[],[],0
02.09. 20:45,Tagger L.,1,2,6,1,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '1']","['4', '4', '6', '4']","['1', '5']",[],[],0
ITF WOMEN - SINGLES :  W35 Aldershot (United Kingdom),hard,header
18.08. 16:40,Xu M.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['5', '4']","['2', '1', '4', '1', '6', '1']",[],[],[],1.26
