26.03. 06:15,Alexandrova E.,2,6,6,,,,8,4,59%,76% (26/34),58% (14/24),100% (1/1),38% (15/40),56% (9/16),50% (3/6),69% (40/58),43% (24/56),56% (64/114),5,0,100% (9/9),33% (3/9),67% (12/18),"['1', '0']","['2', '1', '4', '1']",[],[],[],8.01
26.03. 06:15,Swiatek I.,0,4,2,,,,3,1,71%,63% (25/40),44% (7/16),50% (3/6),24% (8/34),42% (10/24),0% (0/1),57% (32/56),31% (18/58),44% (50/114),5,1,67% (6/9),0% (0/9),33% (6/18),[],[],[],[],[],1.09
24.03. 22:25,Alexandrova E.,2,6,3,6,,,9,5,64%,70% (42/60),53% (18/34),75% (6/8),28% (15/53),50% (10/20),100% (3/3),64% (60/94),34% (25/73),51% (85/167),6,0,86% (12/14),21% (3/14),54% (15/28),"['5', '4']","['2', '5']","['4', '2']",[],[],2.36
24.03. 22:25,Pavlyuchenkova A.,1,4,6,3,,,9,2,73%,72% (38/53),50% (10/20),0% (0/3),30% (18/60),47% (16/34),25% (2/8),66% (48/73),36% (34/94),49% (82/167),4,0,79% (11/14),14% (2/14),46% (13/28),[],"['2', '0', '4', '0']",[],[],[],1.60
23.03. 02:30,Alexandrova E.,2,6,6,,,,8,6,67%,84% (38/45),41% (9/22),100% (9/9),35% (13/37),57% (13/23),50% (2/4),70% (47/67),43% (26/60),57% (73/127),5,0,100% (10/10),22% (2/9),63% (12/19),"['4', '2']","['4', '3']",[],[],[],1.95
23.03. 02:30,Vekic D.,0,3,4,,,,4,6,62%,65% (24/37),43% (10/23),50% (2/4),16% (7/45),59% (13/22),0% (0/9),57% (34/60),30% (20/67),43% (54/127),5,0,78% (7/9),0% (0/10),37% (7/19),[],[],[],[],[],1.86
WTA - SINGLES :  Indian Wells (USA),hard,header
09.03. 00:40,Alexandrova E.,0,5,1,,,,4,10,49%,65% (24/37),33% (13/39),50% (6/12),33% (13/39),48% (11/23),20% (2/10),49% (37/76),39% (24/62),44% (61/138),4,1,40% (4/10),22% (2/9),32% (6/19),"['2', '0', '4', '2']",[],[],[],[],1.47
09.03. 00:40,Putintseva Y.,2,7,6,,,,1,1,63%,67% (26/39),52% (12/23),80% (8/10),35% (13/37),67% (26/39),50% (6/12),61% (38/62),51% (39/76),56% (77/138),6,0,78% (7/9),60% (6/10),68% (13/19),"['1', '2', '4', '5', '6', '5']","['1', '0', '3', '0', '6', '1']",[],[],[],2.71
WTA - SINGLES :  Dubai (United Arab Emirates),hard,header
18.02. 12:40,Alexandrova E.,0,6^2,3,,,,2,8,61%,71% (32/45),24% (7/29),40% (2/5),24% (12/50),67% (10/15),100% (2/2),53% (39/74),34% (22/65),44% (61/139),2,0,70% (7/10),18% (2/11),43% (9/21),"['1', '1', '5', '5']",[],[],[],[],1.36
18.02. 12:40,Frech M.,2,7^7,6,,,,1,2,77%,76% (38/50),33% (5/15),0% (0/2),29% (13/45),76% (22/29),60% (3/5),66% (43/65),47% (35/74),56% (78/139),8,0,82% (9/11),30% (3/10),57% (12/21),"['1', '0', '4', '3']","['5', '3']",[],[],[],3.20
WTA - SINGLES :  Doha (Qatar),hard,header
14.02. 22:30,Alexandrova E.,0,1,4,,,,2,3,55%,50% (14/28),61% (14/23),50% (3/6),26% (14/54),53% (10/19),0% (0/8),55% (28/51),33% (24/73),42% (52/124),4,4,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],8.98
14.02. 22:30,Swiatek I.,2,6,6,,,,5,0,74%,74% (40/54),47% (9/19),100% (8/8),50% (14/28),39% (9/23),50% (3/6),67% (49/73),45% (23/51),58% (72/124),6,0,100% (9/9),38% (3/8),71% (12/17),"['2', '0', '5', '1']","['4', '3']",[],[],[],1.07
13.02. 19:15,Alexandrova E.,2,6,3,6,,,6,5,56%,75% (27/36),54% (15/28),33% (1/3),40% (18/45),71% (17/24),67% (6/9),66% (42/64),51% (35/69),58% (77/133),8,0,82% (9/11),55% (6/11),68% (15/22),"['1', '0', '3', '0', '5', '0']",[],"['1', '1', '3', '1', '5', '1']",[],[],1.46
13.02. 19:15,Andreeva E.,1,0,6,1,,,4,4,65%,60% (27/45),29% (7/24),33% (3/9),25% (9/36),46% (13/28),67% (2/3),49% (34/69),34% (22/64),42% (56/133),2,0,45% (5/11),18% (2/11),32% (7/22),[],"['2', '0']","['1', '0']",[],[],2.78
11.02. 17:40,Alexandrova E.,2,7^7,6,,,,5,2,70%,77% (37/48),24% (5/21),63% (5/8),46% (21/46),40% (6/15),50% (4/8),61% (42/69),44% (27/61),53% (69/130),6,0,73% (8/11),40% (4/10),57% (12/21),"['1', '0', '4', '3']","['2', '0', '5', '3']",[],[],[],1.23
11.02. 17:40,Tomova V.,0,6^5,3,,,,0,2,75%,54% (25/46),60% (9/15),50% (4/8),23% (11/48),76% (16/21),38% (3/8),56% (34/61),39% (27/69),47% (61/130),4,1,60% (6/10),27% (3/11),43% (9/21),"['3', '3', '5', '5']","['1', '2']",[],[],[],4.34
WTA - SINGLES :  Linz (Austria),hard,header
04.02. 18:40,Alexandrova E.,0,2,3,,,,6,2,62%,68% (25/37),35% (8/23),57% (4/7),26% (9/35),35% (7/20),0% (0/1),55% (33/60),29% (16/55),43% (49/115),5,2,63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],2.40
04.02. 18:40,Ostapenko J.,2,6,6,,,,6,4,64%,74% (26/35),65% (13/20),100% (1/1),32% (12/37),65% (15/23),43% (3/7),71% (39/55),45% (27/60),57% (66/115),5,0,100% (9/9),38% (3/8),71% (12/17),"['3', '1', '6', '2']","['3', '1']",[],[],[],1.59
