Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,41/51,2/4,31/39,3/5,2/1,3/2
2024,12/19,-,9/15,0/2,-,3/2
2023,20/18,-,17/16,1/1,2/1,-
2022,3/3,-,3/3,-,-,-
2018,4/5,2/2,1/2,1/1,-,-
2017,2/5,0/2,1/2,1/1,-,-
2016,0/1,-,0/1,-,-,-
