Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,361/265,63/62,134/103,109/65,44/29,11/6
2024,24/20,5/6,9/8,5/1,5/5,-
2023,28/30,5/7,3/12,9/7,9/2,2/2
2022,33/27,2/6,5/8,14/6,9/5,3/2
2021,35/30,4/6,14/12,8/7,7/4,2/1
2020,23/21,12/9,3/6,6/6,-,2/0
2019,44/31,2/4,20/13,12/8,8/5,2/1
2018,36/33,1/5,19/17,14/7,2/4,-
2017,46/28,6/6,30/13,6/5,4/4,-
2016,62/22,10/5,25/8,27/9,-,-
2015,12/11,4/3,4/5,4/3,-,-
2014,18/10,12/4,2/1,4/5,-,-
2013,0/1,-,-,0/1,-,-
2011,0/1,0/1,-,-,-,-
