Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,13/19,8/11,0/1,3/4,-,2/3
2024,6/5,4/2,-,-,-,2/3
2021,0/7,0/6,0/1,-,-,-
2020,2/2,2/1,-,0/1,-,-
2019,5/5,2/2,-,3/3,-,-
