Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,230/166,51/46,117/70,46/33,8/11,8/6
2024,1/5,-,1/5,-,-,-
2023,43/27,12/9,22/9,3/4,3/4,3/1
2022,40/28,5/5,19/9,13/8,2/4,1/2
2021,22/23,4/7,8/7,4/5,3/3,3/1
2020,23/14,10/6,11/6,1/2,-,1/0
2019,27/20,1/3,20/11,6/4,-,0/2
2018,23/18,-,14/10,9/8,-,-
2017,17/11,-,17/11,-,-,-
2016,32/19,17/15,5/2,10/2,-,-
2013,2/1,2/1,-,-,-,-
