Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,41/40,7/12,25/23,2/2,-,7/3
2024,4/7,4/7,-,-,-,-
2023,10/13,-,8/11,2/2,-,-
2022,18/15,3/4,8/8,-,-,7/3
2021,9/5,0/1,9/4,-,-,-
