Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,73/123,54/86,19/35,0/2,-,-
2024,23/27,18/21,5/6,-,-,-
2023,19/27,12/14,7/13,-,-,-
2022,11/25,11/17,0/6,0/2,-,-
2021,15/21,10/15,5/6,-,-,-
2020,0/7,0/5,0/2,-,-,-
2019,2/5,2/5,-,-,-,-
2018,2/8,0/6,2/2,-,-,-
2017,1/3,1/3,-,-,-,-
