Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,21/20,7/6,8/10,5/2,-,1/2
2024,9/12,5/5,4/7,-,-,-
2023,9/5,2/1,4/3,3/1,-,-
2022,3/3,-,-,2/1,-,1/2
