Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,235/151,67/31,136/98,23/12,3/7,6/3
2024,47/20,22/5,21/9,2/3,2/3,-
2023,35/34,7/9,21/20,4/2,1/2,2/1
2022,54/28,15/5,24/15,11/4,0/2,4/2
2021,30/9,8/3,19/5,3/1,-,-
2020,11/7,-,10/6,1/1,-,-
2019,27/26,6/5,19/20,2/1,-,-
2018,15/16,2/2,13/14,-,-,-
2017,16/11,7/2,9/9,-,-,-
