Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,233/197,155/131,66/45,12/20,0/1,-
2024,31/31,25/23,6/5,0/3,-,-
2023,57/40,38/20,11/13,8/7,-,-
2022,38/26,19/13,16/9,3/3,0/1,-
2021,29/16,20/11,9/4,0/1,-,-
2020,16/17,6/9,10/8,-,-,-
2019,17/14,13/10,4/4,-,-,-
2018,10/10,5/9,5/1,-,-,-
2017,20/9,15/8,5/1,-,-,-
2016,11/20,10/15,-,1/5,-,-
2015,3/10,3/9,-,0/1,-,-
2014,1/4,1/4,-,-,-,-
