Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,174/85,52/32,64/30,53/17,4/6,1/0
2024,28/17,6/6,19/8,-,3/3,-
2023,37/20,7/5,22/10,6/2,1/3,1/0
2022,46/17,17/5,10/5,19/7,-,-
2021,40/11,10/4,13/7,17/0,-,-
2020,14/11,12/11,-,2/0,-,-
2019,9/7,0/1,-,9/6,-,-
2018,0/1,-,-,0/1,-,-
2017,0/1,-,-,0/1,-,-
