Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
ITF MEN - SINGLES M25 Koszalin (Poland),clay,header
ITF MEN - SINGLES M15 Monastir 44 (Tunisia),hard,header
ITF MEN - SINGLES M15 Monastir 43 (Tunisia),hard,header
ITF MEN - SINGLES M15 Sharm ElSheikh 12 (Egypt),hard,header
ITF MEN - SINGLES M15 Sharm ElSheikh 11 (Egypt),hard,header
ITF MEN - SINGLES M15 Sharm ElSheikh 10 (Egypt),hard,header
ITF MEN - SINGLES M15 Monastir 44 (Tunisia),hard,header
ITF MEN - SINGLES M15 Monastir 43 (Tunisia),hard,header
ITF MEN - SINGLES M15 Sharm ElSheikh 12 (Egypt),hard,header
ITF MEN - SINGLES M15 Sharm ElSheikh 11 (Egypt),hard,header
ITF MEN - SINGLES M15 Sharm ElSheikh 10 (Egypt),hard,header
18.09.2024,Lechno-Wasiutynski F.,0,,,,,,[],[],[],[],[],0
18.09.2024,Erel Y.,2,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M15 Szczawno (Poland),clay,header
CHALLENGER MEN - SINGLES Grodzisk Mazowiecki (Poland) - Qualification,hard,header
11.08.2024,Lechno-Wasiutynski F.,0,,,,,,1,2,59%,37% (13/35),46% (11/24),33% (3/9),0 km/h,0 km/h,26% (9/35),54% (13/24),25% (2/8),41% (24/59),36% (21/58),38% (45/117),0,0,25% (2/8),25% (2/8),25% (4/16),[],[],[],[],[],0
11.08.2024,Lokoli L.,2,,,,,,5,4,59%,74% (26/35),46% (11/24),75% (6/8),0 km/h,0 km/h,63% (22/35),54% (13/24),67% (6/9),64% (37/58),59% (35/59),62% (72/117),10,0,75% (6/8),75% (6/8),75% (12/16),[],[],[],[],[],0
ITF MEN - SINGLES M15 Lodz (Poland),clay,header
10.07.2024,Lechno-Wasiutynski F.,1,,,,,,[],[],[],[],[],0
10.07.2024,Rocens M.,2,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M15 Wroclaw (Poland),clay,header
26.06.2024,Lechno-Wasiutynski F.,0,,,,,,[],[],[],[],[],0
26.06.2024,Juszczak P.,2,,,,,,[],[],[],[],[],0
CHALLENGER MEN - SINGLES Poznan (Poland) - Qualification,clay,header
16.06.2024,Lechno-Wasiutynski F.,1,,,,,,2,5,60%,65% (45/69),43% (20/46),50% (6/12),26% (11/42),41% (19/46),50% (3/6),57% (65/115),34% (30/88),47% (95/203),2,0,60% (9/15),20% (3/15),40% (12/30),[],[],[],[],[],0
16.06.2024,Alves M.,2,,,,,,4,3,48%,74% (31/42),59% (27/46),50% (3/6),35% (24/69),57% (26/46),50% (6/12),66% (58/88),43% (50/115),53% (108/203),8,0,80% (12/15),40% (6/15),60% (18/30),[],[],[],[],[],0
ITF MEN - SINGLES M15 Grodzisk Mazowiecki (Poland),clay,header
05.06.2024,Lechno-Wasiutynski F.,0,,,,,,[],[],[],[],[],0
05.06.2024,Juszczak P.,2,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M15 Sharm ElSheikh 7 (Egypt),hard,header
14.03.2024,Lechno-Wasiutynski F.,0,,,,,,[],[],[],[],[],0
14.03.2024,Gengel M.,2,,,,,,[],[],[],[],[],0
13.03.2024,Lechno-Wasiutynski F.,2,,,,,,[],[],[],[],[],0
13.03.2024,Lu P.,0,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M15 Sharm ElSheikh 5 (Egypt),hard,header
28.02.2024,Lechno-Wasiutynski F.,1,,,,,,[],[],[],[],[],0
28.02.2024,Trochu P.,2,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M15 Monastir 48 (Tunisia),hard,header
30.11.2023,Lechno-Wasiutynski F.,0,,,,,,[],[],[],[],[],0
30.11.2023,Karol M.,2,,,,,,[],[],[],[],[],0
