Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,34/9,8/1,25/6,1/1,-,0/1
2024,25/1,8/1,17/0,-,-,-
2023,1/1,-,-,1/1,-,-
2022,7/3,-,7/3,-,-,-
2020,0/1,-,-,-,-,0/1
2019,1/2,-,1/2,-,-,-
2018,0/1,-,0/1,-,-,-
