Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,125/68,111/54,3/4,11/10,-,-
2024,37/22,36/18,0/1,1/3,-,-
2023,55/26,46/22,3/3,6/1,-,-
2022,25/14,21/9,-,4/5,-,-
2021,7/5,7/4,-,0/1,-,-
2020,1/1,1/1,-,-,-,-
