Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
22.08.,Nikles J.,2,,,,,,"['1', '0']","['1', '0', '3', '0', '5', '0']",[],[],[],1.74
22.08.,Fanselow S.,0,,,,,,[],[],[],[],[],1.97
19.08.,Fanselow S.,2,,,,,,[],"['2', '0']",[],[],[],1.83
19.08.,Brown P.,0,,,,,,[],[],[],[],[],19.0
02.07.,Wallin O.,2,,,,,,"['5', '4']","['1', '0', '4', '1']",[],[],[],1.33
02.07.,Fanselow S.,0,,,,,,[],"['3', '5']",[],[],[],3.09
25.06.,Lopez Cherubino N.,2,,,,,,"['2', '1', '3', '2', '6', '3']","['3', '3', '5', '5']","['4', '3']",[],[],3.62
25.06.,Fanselow S.,1,,,,,,"['2', '2']","['1', '0', '4', '3']",[],[],[],1.25
20.05.,Krutykh O.,2,,,,,,"['1', '0', '3', '0', '6', '3']","['2', '0', '4', '0', '6', '2']",[],[],[],1.18
20.05.,Fanselow S.,0,,,,,,"['1', '3']","['1', '4']",[],[],[],4.47
11.05.,Domingues J.,2,,,,,,1,1,50%,79% (19/24),63% (15/24),0% (0/0),38% (11/29),62% (13/21),67% (4/6),71% (34/48),48% (24/50),59% (58/98),8,0,100% (8/8),50% (4/8),75% (12/16),"['2', '1']","['1', '0', '3', '0', '5', '0']",[],[],[],1.72
11.05.,Fanselow S.,0,,,,,,0,3,58%,62% (18/29),38% (8/21),33% (2/6),21% (5/24),38% (9/24),0% (0/0),52% (26/50),29% (14/48),41% (40/98),2,2,50% (4/8),0% (0/8),25% (4/16),[],[],[],[],[],2.03
23.04.,Berger A.,2,,,,,,"['2', '1', '5', '2']","['2', '1', '4', '3', '6', '3']",[],[],[],5.10
23.04.,Fanselow S.,0,,,,,,[],"['3', '3']",[],[],[],1.13
05.03.,Fanselow S.,1,,,,,,"['1', '1', '3', '1', '6', '2']","['4', '4']",[],[],[],1.67
05.03.,Gonzalez Fernandez M.,1,,,,,,"['1', '0']","['1', '0', '5', '4']","['1', '0']",[],[],2.10
12.02.,Cretu C.,2,,,,,,"['6', '4']","['2', '4']","['2', '0', '5', '3']",[],[],1.73
12.02.,Fanselow S.,1,,,,,,[],"['1', '0', '4', '1']","['2', '3']",[],[],1.99
16.01.,Djonov C.,2,,,,,,[],"['5', '3']",[],[],[],9.50
16.01.,Fanselow S.,0,,,,,,[],[],[],[],[],1.02
15.01.,Fanselow S.,2,,,,,,"['7', '5']",[],[],[],[],1.14
