Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,180/157,19/25,125/102,17/16,11/9,8/5
2024,27/26,-,19/20,7/5,-,1/1
2023,45/31,8/7,26/20,-,8/3,3/1
2022,20/28,2/6,9/12,8/8,1/2,-
2021,23/24,5/8,18/14,0/1,0/1,-
2020,5/5,-,3/2,-,-,2/3
2019,27/27,3/2,20/21,0/1,2/3,2/0
2018,21/10,-,19/9,2/1,-,-
2017,9/3,-,9/3,-,-,-
2015,3/3,1/2,2/1,-,-,-
