Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,52/45,22/25,30/17,0/3,-,-
2024,9/8,9/7,0/1,-,-,-
2023,6/3,-,6/3,-,-,-
2022,15/15,5/9,10/6,-,-,-
2021,22/14,8/7,14/6,0/1,-,-
2020,0/2,-,-,0/2,-,-
2019,0/3,0/2,0/1,-,-,-
