Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,3/29,1/9,2/18,-,-,0/2
2024,2/10,0/2,2/6,-,-,0/2
2023,1/8,1/6,0/2,-,-,-
2022,0/9,-,0/9,-,-,-
2021,0/1,0/1,-,-,-,-
2019,0/1,-,0/1,-,-,-
