Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,59/51,35/27,23/17,1/7,-,-
2024,21/14,14/10,6/3,1/1,-,-
2023,27/25,17/11,10/11,0/3,-,-
2022,8/9,4/4,4/2,0/3,-,-
2021,3/3,0/2,3/1,-,-,-
