Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,87/78,44/47,40/27,3/3,0/1,-
2024,1/8,1/5,0/2,-,0/1,-
2023,13/18,6/11,5/5,2/2,-,-
2022,31/23,11/10,20/13,-,-,-
2021,24/14,15/10,9/4,-,-,-
2019,6/2,-,6/2,-,-,-
2018,2/2,2/2,-,-,-,-
2016,7/8,6/6,0/1,1/1,-,-
2015,3/3,3/3,-,-,-,-
