Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,83/82,13/17,66/61,3/3,1/1,-
2024,13/14,4/5,9/8,0/1,-,-
2023,13/10,2/1,11/9,-,-,-
2019,13/16,2/3,10/12,-,1/1,-
2018,9/10,0/1,9/9,-,-,-
2017,17/13,3/2,14/11,-,-,-
2016,16/14,2/3,11/9,3/2,-,-
2015,2/5,0/2,2/3,-,-,-
