Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,517/338,444/265,58/48,15/24,0/1,-
2024,29/29,28/26,1/2,0/1,-,-
2023,31/31,26/21,2/4,3/5,0/1,-
2022,56/32,53/26,1/3,2/3,-,-
2021,45/31,40/26,0/1,5/4,-,-
2020,21/17,15/10,5/5,1/2,-,-
2019,32/30,24/21,7/7,1/2,-,-
2018,59/32,41/25,15/5,3/2,-,-
2017,66/32,65/27,1/2,0/3,-,-
2016,40/10,40/10,-,-,-,-
2015,44/28,42/24,2/3,0/1,-,-
2014,39/25,34/21,5/3,0/1,-,-
2013,42/25,27/17,15/8,-,-,-
2012,11/13,7/8,4/5,-,-,-
2011,2/3,2/3,-,-,-,-
