Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,91/83,67/63,18/16,1/3,-,5/1
2024,28/22,22/20,1/1,-,-,5/1
2023,23/24,18/19,4/3,1/2,-,-
2022,23/17,17/10,6/6,0/1,-,-
2021,6/7,6/7,-,-,-,-
2019,2/2,0/1,2/1,-,-,-
2017,8/8,3/4,5/4,-,-,-
2016,1/3,1/2,0/1,-,-,-
