Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,100/52,5/3,55/31,22/13,4/4,14/1
2024,11/6,-,4/3,7/3,-,-
2023,45/24,-,35/17,2/5,2/2,6/0
2022,16/8,2/1,2/3,2/1,2/2,8/1
2021,15/6,3/2,5/1,7/3,-,-
2020,3/5,-,3/5,-,-,-
2019,10/3,-,6/2,4/1,-,-
