Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,34/103,12/34,20/59,2/6,-,0/4
2024,3/23,0/10,3/9,0/4,-,-
2023,14/25,10/17,2/6,2/2,-,-
2022,6/18,2/7,4/7,-,-,0/4
2021,6/23,-,6/23,-,-,-
2020,2/7,-,2/7,-,-,-
2019,3/7,-,3/7,-,-,-
