Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
21.08.2024,Bertran P.,2,,,,,,"['1', '2', '4', '3']","['1', '0', '2', '1', '4', '3', '6', '3']",[],[],[],1.24
21.08.2024,Ballotta G.,0,,,,,,"['2', '0']","['1', '1', '3', '3']",[],[],[],3.77
13.08.2024,Soto M.,2,,,,,,"['3', '3', '5', '3']","['1', '2', '5', '4']",[],[],[],1.13
13.08.2024,Ballotta G.,0,,,,,,"['2', '1']","['2', '0']",[],[],[],5.25
21.08.2023,Descotte M. F.,2,,,,,,2,1,60%,68% (17/25),76% (13/17),67% (2/3),57% (21/37),47% (9/19),63% (5/8),71% (30/42),54% (30/56),61% (60/98),88% (7/8),63% (5/8),75% (12/16),"['3', '1', '5', '1']","['1', '0', '4', '1', '6', '1']",[],[],[],1.19
21.08.2023,Ballotta G.,0,,,,,,1,2,66%,43% (16/37),53% (10/19),38% (3/8),32% (8/25),24% (4/17),33% (1/3),46% (26/56),29% (12/42),39% (38/98),38% (3/8),13% (1/8),25% (4/16),"['2', '5']",[],[],[],[],4.36
20.08.2023,Ballotta G.,2,,,,,,0,2,64%,62% (37/60),50% (17/34),73% (8/11),30% (17/56),61% (23/38),42% (5/12),57% (54/94),43% (40/94),50% (94/188),77% (10/13),36% (5/14),56% (15/27),"['2', '1']","['1', '0']","['2', '2', '4', '2', '6', '2']",[],[],2.61
20.08.2023,Rodriguez J. A.,1,,,,,,6,4,60%,70% (39/56),39% (15/38),58% (7/12),38% (23/60),50% (17/34),27% (3/11),57% (54/94),43% (40/94),50% (94/188),64% (9/14),23% (3/13),44% (12/27),[],"['2', '2', '4', '2']","['2', '1']",[],[],1.46
09.08.2023,Becerra Otarola I. A.,2,,,,,,[],[],[],[],[],2.19
09.08.2023,Ballotta G.,0,,,,,,[],[],[],[],[],1.64
08.08.2023,Ballotta G.,2,,,,,,[],[],[],[],[],2.95
08.08.2023,Hoyos Franco A.,0,,,,,,[],[],[],[],[],1.36
23.10.2022,Zekic M.,2,,,,,,7,2,68%,88% (28/32),53% (8/15),0% (0/0),32% (10/31),58% (14/24),33% (3/9),77% (36/47),44% (24/55),59% (60/102),100% (9/9),38% (3/8),71% (12/17),"['4', '2']","['1', '0', '5', '2']",[],[],[],1.08
23.10.2022,Ballotta G.,0,,,,,,0,2,56%,68% (21/31),42% (10/24),67% (6/9),13% (4/32),47% (7/15),0% (0/0),56% (31/55),23% (11/47),41% (42/102),63% (5/8),0% (0/9),29% (5/17),[],[],[],[],[],7.20
04.09.2022,Bailly G. A.,2,,,,,,"['2', '0', '4', '2', '6', '2']","['2', '0', '5', '1']",[],[],[],-
04.09.2022,Ballotta G.,0,,,,,,"['1', '2']",[],[],[],[],-
08.08.2022,Hoyos Franco A.,2,,,,,,0,0,70%,73% (35/48),52% (11/21),50% (2/4),36% (16/44),38% (9/24),33% (3/9),67% (46/69),37% (25/68),52% (71/137),82% (9/11),27% (3/11),55% (12/22),"['1', '1', '4', '4']","['3', '2']",[],[],[],-
08.08.2022,Ballotta G.,0,,,,,,2,1,65%,64% (28/44),63% (15/24),67% (6/9),27% (13/48),48% (10/21),50% (2/4),63% (43/68),33% (23/69),48% (66/137),73% (8/11),18% (2/11),45% (10/22),"['1', '0', '2', '1']",[],[],[],[],-
24.10.2021,Catarina L.,2,,,,,,2,5,51%,57% (21/37),63% (22/35),63% (5/8),48% (19/40),31% (5/16),63% (5/8),60% (43/72),52% (29/56),56% (72/128),73% (8/11),50% (5/10),62% (13/21),"['2', '2', '4', '2', '5', '3']","['1', '0', '6', '5']",[],[],[],1.04
24.10.2021,Ballotta G.,0,,,,,,0,5,71%,53% (21/40),38% (6/16),38% (3/8),43% (16/37),23% (8/35),38% (3/8),48% (27/56),40% (29/72),44% (56/128),50% (5/10),27% (3/11),38% (8/21),"['2', '1', '3', '4']","['3', '3']",[],[],[],9.40
26.09.2021,Nikles J.,2,,,,,,1,1,65%,74% (23/31),59% (10/17),75% (3/4),52% (12/23),54% (13/24),56% (5/9),69% (33/48),57% (27/47),63% (60/95),88% (7/8),71% (5/7),80% (12/15),"['2', '0', '4', '0', '6', '0']","['1', '1', '4', '2']",[],[],[],1.05
26.09.2021,Ballotta G.,0,,,,,,0,2,49%,48% (11/23),38% (9/24),44% (4/9),26% (8/31),35% (6/17),25% (1/4),43% (20/47),31% (15/48),37% (35/95),29% (2/7),13% (1/8),20% (3/15),[],"['1', '0']",[],[],[],9.60
