Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,25/23,5/4,14/11,4/5,-,2/3
2024,6/5,2/1,4/4,-,-,-
2023,15/14,3/3,10/7,2/4,-,-
2022,4/4,-,-,2/1,-,2/3
