Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,86/110,16/13,64/84,3/5,0/1,3/7
2024,8/12,2/1,6/11,-,-,-
2023,24/32,4/3,18/23,2/2,-,0/4
2022,24/25,4/3,16/16,1/3,-,3/3
2021,13/18,-,13/18,-,-,-
2020,2/3,-,2/3,-,-,-
2019,10/12,6/6,4/6,-,-,-
2018,1/4,-,1/3,-,0/1,-
2017,4/4,-,4/4,-,-,-
