Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,278/163,265/150,8/8,1/1,-,4/4
2024,25/5,25/5,-,-,-,-
2023,26/24,22/20,-,-,-,4/4
2022,28/24,28/23,0/1,-,-,-
2021,68/32,68/31,0/1,-,-,-
2020,3/5,0/1,3/4,-,-,-
2019,36/21,35/21,-,1/0,-,-
2018,21/18,19/16,2/1,0/1,-,-
2017,33/17,30/16,3/1,-,-,-
2016,29/10,29/10,-,-,-,-
2015,7/5,7/5,-,-,-,-
2014,2/2,2/2,-,-,-,-
