Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
CHALLENGER MEN - SINGLES San Marino (San Marino),clay,header
15.07.,Gea A.,0,,,,,,0,2,68%,62% (28/45),43% (9/21),63% (5/8),21% (12/56),60% (21/35),10% (1/10),12,23,92% (11/12),56% (37/66),36% (33/91),45% (70/157),4,0,67% (6/9),10% (1/10),37% (7/19),[],[],[],[],[],0
15.07.,Mayot H.,2,,,,,,6,5,62%,79% (44/56),40% (14/35),90% (9/10),38% (17/45),57% (12/21),38% (3/8),41,37,81% (13/16),64% (58/91),44% (29/66),55% (87/157),6,0,90% (9/10),33% (3/9),63% (12/19),[],[],[],[],[],0
CHALLENGER MEN - SINGLES Trieste (Italy),clay,header
08.07.,Gea A.,1,,,,,,1,2,66%,51% (31/61),59% (19/32),13% (1/8),36% (25/70),54% (22/41),27% (4/15),21,36,56% (5/9),54% (50/93),42% (47/111),48% (97/204),5,1,53% (8/15),27% (4/15),40% (12/30),[],[],[],[],[],0
08.07.,Barrios Vera T.,2,,,,,,3,2,63%,64% (45/70),46% (19/41),73% (11/15),49% (30/61),41% (13/32),88% (7/8),36,53,63% (12/19),58% (64/111),46% (43/93),52% (107/204),5,0,73% (11/15),47% (7/15),60% (18/30),[],[],[],[],[],0
CHALLENGER MEN - SINGLES Troyes (France),clay,header
02.07.,Gea A.,1,,,,,,2,3,72%,57% (33/58),39% (9/23),55% (6/11),41% (22/54),65% (24/37),38% (6/16),52% (42/81),51% (46/91),51% (88/172),4,1,58% (7/12),46% (6/13),52% (13/25),[],[],[],[],[],0
02.07.,Mayot H.,2,,,,,,1,2,59%,59% (32/54),35% (13/37),63% (10/16),43% (25/58),61% (14/23),45% (5/11),49% (45/91),48% (39/81),49% (84/172),6,0,54% (7/13),42% (5/12),48% (12/25),[],[],[],[],[],0
30.06.,Gea A.,2,,,,,,2,7,69%,64% (34/53),54% (13/24),75% (9/12),45% (18/40),64% (23/36),43% (6/14),61% (47/77),54% (41/76),58% (88/153),8,0,73% (8/11),60% (6/10),67% (14/21),[],[],[],[],[],0
30.06.,Barrere G.,1,,,,,,5,4,53%,55% (22/40),36% (13/36),57% (8/14),36% (19/53),46% (11/24),25% (3/12),46% (35/76),39% (30/77),42% (65/153),2,0,40% (4/10),27% (3/11),33% (7/21),[],[],[],[],[],0
CHALLENGER MEN - SINGLES Milan (Italy),clay,header
26.06.,Gea A.,1,,,,,,1,8,43%,59% (20/34),38% (17/45),22% (2/9),41% (15/37),43% (12/28),40% (4/10),47% (37/79),42% (27/65),44% (64/144),3,0,42% (5/12),36% (4/11),39% (9/23),[],[],[],[],[],0
26.06.,Jodar R.,2,,,,,,3,2,57%,59% (22/37),57% (16/28),60% (6/10),41% (14/34),62% (28/45),78% (7/9),58% (38/65),53% (42/79),56% (80/144),7,0,64% (7/11),58% (7/12),61% (14/23),[],[],[],[],[],0
25.06.,Gea A.,2,,,,,,5,2,54%,59% (26/44),55% (21/38),50% (4/8),27% (11/41),50% (16/32),57% (4/7),57% (47/82),37% (27/73),48% (74/155),6,0,69% (9/13),31% (4/13),50% (13/26),[],[],[],[],[],0
25.06.,Roca Batalla O.,1,,,,,,1,1,56%,73% (30/41),50% (16/32),43% (3/7),41% (18/44),45% (17/38),50% (4/8),63% (46/73),43% (35/82),52% (81/155),4,0,69% (9/13),31% (4/13),50% (13/26),[],[],[],[],[],0
23.06.,Gea A.,2,,,,,,5,1,58%,86% (31/36),62% (16/26),0% (0/1),43% (16/37),41% (9/22),43% (3/7),76% (47/62),42% (25/59),60% (72/121),10,0,90% (9/10),33% (3/9),63% (12/19),[],[],[],[],[],0
