Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,51/67,9/27,23/19,18/20,-,1/1
2024,1/5,1/5,-,-,-,-
2023,15/23,6/12,6/5,3/6,-,-
2022,18/18,2/5,8/6,7/6,-,1/1
2021,14/18,0/5,9/8,5/5,-,-
2020,3/3,-,-,3/3,-,-
