Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,22/32,16/19,6/8,0/4,-,0/1
2024,7/14,2/9,5/5,-,-,-
2023,11/11,10/4,1/3,0/3,-,0/1
2022,2/4,2/4,-,-,-,-
2021,2/3,2/2,-,0/1,-,-
