Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,321/253,201/134,73/57,41/50,6/11,0/1
2024,15/18,7/11,6/2,2/3,0/2,-
2023,50/23,31/15,13/4,6/4,-,-
2022,8/16,5/9,1/5,0/1,2/1,-
2021,20/22,5/4,10/11,5/4,0/3,-
2020,22/7,8/1,12/3,2/2,-,0/1
2019,32/27,17/7,11/12,0/3,4/5,-
2018,42/22,26/11,4/5,12/6,-,-
2017,24/24,19/18,5/4,0/2,-,-
2016,27/31,24/23,0/1,3/7,-,-
2015,37/27,31/17,4/6,2/4,-,-
2014,22/16,17/10,4/3,1/3,-,-
2013,13/12,7/5,-,6/7,-,-
2012,9/8,4/3,3/1,2/4,-,-
