Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,266/261,119/139,33/35,114/86,0/1,-
2023,16/21,7/7,6/6,3/8,-,-
2022,22/25,6/13,7/6,9/6,-,-
2021,15/25,5/13,4/6,6/6,-,-
2020,46/34,28/24,3/3,15/7,-,-
2019,21/28,16/17,0/2,5/9,-,-
2018,49/27,16/11,10/7,23/9,-,-
2017,23/24,8/10,1/2,14/12,-,-
2016,29/24,14/15,-,15/8,0/1,-
2015,23/33,5/19,2/3,16/11,-,-
2014,13/10,8/5,-,5/5,-,-
2013,6/6,5/4,-,1/2,-,-
2012,3/3,1/1,-,2/2,-,-
2011,0/1,-,-,0/1,-,-
