Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,88/80,6/8,36/43,5/3,-,41/26
2024,18/18,-,9/12,0/1,-,9/5
2023,36/30,6/8,10/13,3/1,-,17/8
2022,32/27,-,15/13,2/1,-,15/13
2021,2/5,-,2/5,-,-,-
