Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,123/69,27/27,76/25,20/17,-,-
2024,38/16,0/1,33/12,5/3,-,-
2023,45/22,7/10,33/7,5/5,-,-
2022,31/19,13/9,10/5,8/5,-,-
2021,2/6,1/2,0/1,1/3,-,-
2020,5/5,4/4,-,1/1,-,-
2018,2/1,2/1,-,-,-,-
