Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,46/32,12/7,31/20,3/4,-,0/1
2024,9/6,-,9/5,0/1,-,-
2023,13/11,-,13/10,0/1,-,-
2022,11/7,9/5,2/1,-,-,0/1
2021,13/8,3/2,7/4,3/2,-,-
