Year,Summary,Clay,Hard,Indoors,Grass,Not,set
Summary:,286/189,175/104,67/44,33/32,6/7,5/2
2024,14/14,10/10,3/4,-,-,1/0
2023,30/30,16/14,8/8,3/4,1/3,2/1
2022,31/26,17/10,7/8,2/5,3/3,2/0
2021,66/24,43/14,8/3,13/5,2/1,0/1
2020,17/14,11/5,2/3,4/6,-,-
2019,29/24,20/18,2/2,7/4,-,-
2018,22/7,22/4,-,0/3,-,-
2017,30/18,17/13,13/5,-,-,-
2016,28/18,12/11,16/6,0/1,-,-
2015,11/8,7/5,4/2,0/1,-,-
2014,8/6,-,4/3,4/3,-,-
