Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
31.07.,Marinescu M. R.,2,,,,,,"['4', '5']","['6', '5']","['1', '0', '3', '0', '5', '0']",[],[],4.48
31.07.,Ionel N. D.,1,,,,,,"['3', '1', '7', '5']",[],[],[],[],1.17
30.07.,Ionel N. D.,2,,,,,,"['2', '1', '4', '1']","['1', '0', '3', '0', '5', '0']",[],[],[],-
30.07.,Gadoiu A. C.,0,,,,,,[],[],[],[],[],26.00
22.07.,Papoe R. M.,2,,,,,,"['1', '1', '3', '1', '5', '1']","['1', '0', '3', '0', '6', '1']",[],[],[],1.54
22.07.,Ionel N. D.,0,,,,,,"['1', '0']",[],[],[],[],2.35
07.07.,Roca Batalla O.,2,,,,,,10,0,57%,81% (34/42),63% (20/32),63% (5/8),38% (21/56),55% (12/22),56% (5/9),73% (54/74),42% (33/78),57% (87/152),8,0,80% (12/15),36% (5/14),59% (17/29),"['4', '2', '5', '5', '7', '5']",[],"['2', '0', '5', '1']",[],[],1.28
07.07.,Ionel N. D.,1,,,,,,1,1,72%,63% (35/56),45% (10/22),44% (4/9),19% (8/42),38% (12/32),38% (3/8),58% (45/78),27% (20/74),43% (65/152),2,0,64% (9/14),20% (3/15),41% (12/29),"['3', '4', '5', '4']","['5', '4']",[],[],[],3.48
06.07.,Ionel N. D.,2,,,,,,2,1,58%,67% (30/45),52% (17/33),83% (10/12),37% (14/38),48% (13/27),44% (4/9),60% (47/78),42% (27/65),52% (74/143),7,0,82% (9/11),36% (4/11),59% (13/22),"['4', '4', '7', '5']","['2', '0', '6', '4']",[],[],[],2.73
06.07.,Kolar Z.,0,,,,,,3,3,58%,63% (24/38),52% (14/27),56% (5/9),33% (15/45),48% (16/33),17% (2/12),58% (38/65),40% (31/78),48% (69/143),3,0,64% (7/11),18% (2/11),41% (9/22),"['3', '2']","['3', '4']",[],[],[],1.42
17.06.,Papoe C. G.,2,,,,,,"['3', '1', '4', '2', '6', '2']",[],"['1', '0', '3', '2', '5', '2']",[],[],3.43
17.06.,Ionel N. D.,1,,,,,,"['2', '3']","['4', '3', '6', '3']","['1', '1']",[],[],1.25
11.06.,Perfetti N.,2,,,,,,"['2', '4', '3', '5', '5', '5']","['1', '4', '3', '4', '5', '4']",[],[],[],4.18
11.06.,Ionel N. D.,0,,,,,,"['2', '1', '4', '1', '5', '2']","['2', '0', '4', '0']",[],[],[],1.20
04.06.,Butulija B.,1,,,,,,"['1', '0', '2', '1', '4', '1']","['1', '0']",[],[],[],4.54
